order_number,order_datetime,customer_id,product_id,unit_price,quantity
317569866,2019-09-19 14:24:00,61567102,AVpfCW42ilAPnD_xTj0y,287,2
317569867,2019-09-19 16:15:12,12999178,AVpfCW42ilAPnD_xTj0y,287,5
317569868,2019-09-19 16:24:57,11935034,AVpfCmFjLJeJML431EzG,48,3
317569869,2019-09-19 16:36:20,10393805,AVpffrToLJeJML43-M2g,98,1
317569869,2019-09-19 16:36:20,10393805,AVqVGHKQnnc1JgDc3jDC,84,5
317569870,2019-09-19 16:53:35,61567102,AVqkE0Btnnc1JgDc3j2N,48,1
317569870,2019-09-19 16:53:35,61567102,AVpfCmFjLJeJML431EzG,237,3
317569871,2019-09-19 18:27:50,839873,AVqVGHKQnnc1JgDc3jDC,448,1
317569871,2019-09-19 18:27:50,839873,AVpfuJ4pilAPnD_xhDyM,249,1
317569871,2019-09-19 18:27:50,839873,AVpio2wSilAPnD_xGGln,84,2
317569872,2019-09-19 18:34:48,31244182,AVpfKRGKLJeJML433rPX,169,2
317569872,2019-09-19 18:34:48,31244182,AVpio2wSilAPnD_xGGln,599,2
317569872,2019-09-19 18:34:48,31244182,AVpi7IY9ilAPnD_xIvXb,249,2
317569873,2019-09-19 20:07:50,4497446,AVwjhoD2v8e3D1O-nnNv,982,7
317569873,2019-09-19 20:07:50,4497446,AVphMo6qLJeJML43X_DA,41,3
317569873,2019-09-19 20:07:50,4497446,AVpfWGrYLJeJML437hk2,376,3
317569874,2019-09-19 20:15:32,17156413,AVpfMVD-ilAPnD_xW6bu,27,3
317569875,2019-09-19 22:08:08,17382206,AVqVGHKQnnc1JgDc3jDC,31,2
317569875,2019-09-19 22:08:08,17382206,AVphTO5W1cnluZ0-Aygg,84,1
317569876,2019-09-19 22:13:03,1197066,AVpgQP5vLJeJML43LQbd,49,2
317569876,2019-09-19 22:13:03,1197066,AVpiMIyE1cnluZ0-K0TA,149,1
317569877,2019-09-19 23:13:34,5413543,AVpfuJ4pilAPnD_xhDyM,448,2
317569878,2019-09-19 23:29:21,11935034,AVpe6jFBilAPnD_xQxO2,993,3
317569878,2019-09-19 23:29:21,11935034,AVpfv62D1cnluZ0-qkPY,184,2
317569879,2019-09-19 23:31:14,19452611,AVpiHEE31cnluZ0-J8jJ,218,3
317569879,2019-09-19 23:31:14,19452611,AVqVGHKQnnc1JgDc3jDC,133,1
317569879,2019-09-19 23:31:14,19452611,AVpfIODe1cnluZ0-eg35,84,3
317569880,2019-09-20 01:21:59,4401099,AVpfCmFjLJeJML431EzG,48,2
317569880,2019-09-20 01:21:59,4401099,AVphWBfLilAPnD_x4RvC,249,2
317569881,2019-09-20 02:00:19,4952777,AVpe7vER1cnluZ0-aJu7,60,3
317569881,2019-09-20 02:00:19,4952777,AVpfvvEv1cnluZ0-qhEo,184,3
317569881,2019-09-20 02:00:19,4952777,AVpi7IY9ilAPnD_xIvXb,599,1
317569882,2019-09-20 02:00:26,4941137,AVpffrToLJeJML43-M2g,60,3
317569882,2019-09-20 02:00:26,4941137,AVpfWGrYLJeJML437hk2,982,9
317569882,2019-09-20 02:00:26,4941137,AVpe7vER1cnluZ0-aJu7,98,2
317569883,2019-09-20 02:37:31,21532231,AVpfCW42ilAPnD_xTj0y,287,1
317569884,2019-09-20 02:53:33,575478,AVph8AfNLJeJML43gfng,169,3
317569884,2019-09-20 02:53:33,575478,AVpfKRGKLJeJML433rPX,510,3
317569884,2019-09-20 02:53:33,575478,AVz5wc0H-jtxr-f30F6_,618,4
317569885,2019-09-20 03:03:30,3037810,AVpiMIyE1cnluZ0-K0TA,48,3
317569885,2019-09-20 03:03:30,3037810,AVpfCmFjLJeJML431EzG,149,1
317569885,2019-09-20 03:03:30,3037810,AVqVGHKQnnc1JgDc3jDC,84,1
317569886,2019-09-20 03:06:36,2189704,AVpfCmFjLJeJML431EzG,48,3
317569887,2019-09-20 03:48:07,18558459,AVpiMIyE1cnluZ0-K0TA,149,7
317569888,2019-09-20 03:50:57,11323678,AVpg59zyilAPnD_xyv3y,27,3
317569888,2019-09-20 03:50:57,11323678,AVpjedgc1cnluZ0-W4NI,165,2
317569888,2019-09-20 03:50:57,11323678,AVpfMVD-ilAPnD_xW6bu,239,1
317569889,2019-09-20 05:20:58,2176964,AVpfCW42ilAPnD_xTj0y,287,1
317569889,2019-09-20 05:20:58,2176964,AVphTO5W1cnluZ0-Aygg,31,1
317569889,2019-09-20 05:20:58,2176964,AVphVnUALJeJML43Zr9N,56,1
317569890,2019-09-20 06:23:56,3254128,AVqkEzW9U2_QcyX9O0Gr,293,3
317569890,2019-09-20 06:23:56,3254128,AVpfdBS41cnluZ0-lBIj,147,2
317569891,2019-09-20 06:48:41,31879717,AVpfpHOsLJeJML43BBoB,692,2
317569891,2019-09-20 06:48:41,31879717,AVpi7IY9ilAPnD_xIvXb,599,2
317569892,2019-09-20 06:50:36,339276,AVpf4W5_ilAPnD_xj6lg,887,2
317569893,2019-09-20 07:58:27,17728997,AVpfdBS41cnluZ0-lBIj,293,2
317569894,2019-09-20 08:30:59,57971035,AVpfnp8HLJeJML43AmVi,76,1
317569895,2019-09-20 08:43:36,10393805,AVpiMIyE1cnluZ0-K0TA,287,2
317569895,2019-09-20 08:43:36,10393805,AVpgV_Dk1cnluZ0-0L_y,849,3
317569895,2019-09-20 08:43:36,10393805,AVpfCW42ilAPnD_xTj0y,149,2
317569896,2019-09-20 08:47:35,26240905,AVpio2wSilAPnD_xGGln,249,1
317569897,2019-09-20 09:11:06,15795378,AVpiMIyE1cnluZ0-K0TA,149,2
317569898,2019-09-20 10:29:41,17728997,AVqVGaCCU2_QcyX9Ozcf,267,8
317569898,2019-09-20 10:29:41,17728997,AVpjedgc1cnluZ0-W4NI,239,1
317569898,2019-09-20 10:29:41,17728997,AVpjM1qtLJeJML43s0o6,2036,1
317569899,2019-09-20 12:22:34,22638240,AVz5wc0H-jtxr-f30F6_,147,2
317569899,2019-09-20 12:22:34,22638240,AVqkEzW9U2_QcyX9O0Gr,618,8
317569900,2019-09-20 13:19:24,19580290,AVpfCmFjLJeJML431EzG,48,6
317569901,2019-09-20 14:55:11,14939501,AVpfAhIdLJeJML430Vxn,158,1
317569901,2019-09-20 14:55:11,14939501,AVpggL_W1cnluZ0-2Wfp,37,2
317569902,2019-09-20 17:04:13,19580290,AVpfMVD-ilAPnD_xW6bu,27,1
317569902,2019-09-20 17:04:13,19580290,AVpfvvEv1cnluZ0-qhEo,184,3
317569903,2019-09-20 17:11:24,19658200,AVpiMIyE1cnluZ0-K0TA,149,3
317569904,2019-09-20 17:47:38,13861161,AVpfIODe1cnluZ0-eg35,63,4
317569904,2019-09-20 17:47:38,13861161,AVpfDLA0ilAPnD_xT0sq,218,4
317569905,2019-09-20 17:59:36,17728997,AVpiMIyE1cnluZ0-K0TA,149,2
317569906,2019-09-20 18:51:03,64153907,AVwjhoD2v8e3D1O-nnNv,149,1
317569906,2019-09-20 18:51:03,64153907,AVpiMIyE1cnluZ0-K0TA,376,1
317569907,2019-09-20 20:02:08,25982126,AVpfKEAuilAPnD_xWKpK,144,2
317569908,2019-09-20 20:14:28,2372193,AVpe7vER1cnluZ0-aJu7,60,3
317569908,2019-09-20 20:14:28,2372193,AVz5wc0H-jtxr-f30F6_,98,2
317569908,2019-09-20 20:14:28,2372193,AVpffrToLJeJML43-M2g,618,3
317569909,2019-09-20 20:24:39,46949990,AVphTO5W1cnluZ0-Aygg,31,2
317569909,2019-09-20 20:24:39,46949990,AVz5wclz-jtxr-f30F66,614,1
317569910,2019-09-20 21:55:07,14471514,AVz5wc0H-jtxr-f30F6_,618,3
317569911,2019-09-20 21:58:49,24774688,AVpfCW42ilAPnD_xTj0y,287,4
317569911,2019-09-20 21:58:49,24774688,AVpfMVD-ilAPnD_xW6bu,27,1
317569912,2019-09-20 22:18:25,10393805,AVpgIKYELJeJML43JV9V,993,2
317569912,2019-09-20 22:18:25,10393805,AVpe6jFBilAPnD_xQxO2,211,8
317569913,2019-09-20 22:22:58,2176964,AVphTO5W1cnluZ0-Aygg,37,2
317569913,2019-09-20 22:22:58,2176964,AVqVGaEBv8e3D1O-ldFu,31,1
317569913,2019-09-20 22:22:58,2176964,AVpggL_W1cnluZ0-2Wfp,1630,1
317569914,2019-09-20 22:30:38,53985694,AVqVGHKQnnc1JgDc3jDC,599,3
317569914,2019-09-20 22:30:38,53985694,AVpi7IY9ilAPnD_xIvXb,84,3
317569915,2019-09-20 22:31:05,19476252,AVpg59zyilAPnD_xyv3y,165,2
317569915,2019-09-20 22:31:05,19476252,AVz5wc0H-jtxr-f30F6_,618,6
317569916,2019-09-20 22:48:41,18558459,AVpe7vER1cnluZ0-aJu7,60,1
317569916,2019-09-20 22:48:41,18558459,AVqVGaCCU2_QcyX9Ozcf,2036,3
317569917,2019-09-20 23:19:17,13861161,AVz5wclz-jtxr-f30F66,614,7
317569918,2019-09-21 01:30:36,21532231,AVpfFAfQilAPnD_xUdv6,529,1
317569918,2019-09-21 01:30:36,21532231,AVpio2wSilAPnD_xGGln,249,1
317569918,2019-09-21 01:30:36,21532231,AVqVGaCCU2_QcyX9Ozcf,2036,3
317569919,2019-09-21 01:50:26,5272332,AVz5wc0H-jtxr-f30F6_,31,4
317569919,2019-09-21 01:50:26,5272332,AVphTO5W1cnluZ0-Aygg,618,1
317569920,2019-09-21 04:43:51,4952777,AVpiBT8VLJeJML43hWwi,17,8
317569920,2019-09-21 04:43:51,4952777,AVpfjP9uilAPnD_xdy6-,248,2
317569921,2019-09-21 04:53:33,17202025,AVpio2wSilAPnD_xGGln,249,1
317569922,2019-09-21 07:00:58,2176964,AVpfIODe1cnluZ0-eg35,218,8
317569922,2019-09-21 07:00:58,2176964,AVpiTWaA1cnluZ0-L8i9,169,3
317569922,2019-09-21 07:00:58,2176964,AVpfKRGKLJeJML433rPX,34,2
317569923,2019-09-21 07:47:59,20313998,AVpgRiy2LJeJML43Lk7h,145,2
317569923,2019-09-21 07:47:59,20313998,AVpggL_W1cnluZ0-2Wfp,37,2
317569924,2019-09-21 07:54:25,10393805,AVpfm9HsilAPnD_xe7y2,447,1
317569925,2019-09-21 08:44:28,3767344,AVqkEzW9U2_QcyX9O0Gr,147,3
317569926,2019-09-21 09:42:36,16983917,AVpfMVD-ilAPnD_xW6bu,27,3
317569926,2019-09-21 09:42:36,16983917,AVpi7IY9ilAPnD_xIvXb,31,2
317569926,2019-09-21 09:42:36,16983917,AVphTO5W1cnluZ0-Aygg,599,2
317569927,2019-09-21 11:22:01,13861161,AVpe7vER1cnluZ0-aJu7,60,3
317569927,2019-09-21 11:22:01,13861161,AVpf6QQIilAPnD_xkYtp,384,3
317569928,2019-09-21 11:57:34,18558459,AVpfvvEv1cnluZ0-qhEo,184,2
317569929,2019-09-21 14:20:45,6745820,AV1YFjNZglJLPUi8IGc8,75,3
317569929,2019-09-21 14:20:54,6745820,AV1YFjNZglJLPUi8IGc8,75,3
317569929,2019-09-21 14:20:54,6745820,AVpe9oDr1cnluZ0-a1wt,306,3
317569930,2019-09-21 15:53:39,15622056,AVpe7vER1cnluZ0-aJu7,60,3
317569930,2019-09-21 15:53:39,15622056,AVpfm9_AilAPnD_xe8Dd,1799,2
317569931,2019-09-21 18:54:18,4497446,AVpfdBS41cnluZ0-lBIj,293,3
317569932,2019-09-21 20:48:12,19452611,AVqVGHKQnnc1JgDc3jDC,293,2
317569932,2019-09-21 20:48:12,19452611,AVphTO5W1cnluZ0-Aygg,31,1
317569932,2019-09-21 20:48:12,19452611,AVpfdBS41cnluZ0-lBIj,84,1
317569933,2019-09-21 20:56:07,5856236,AVpfuJ4pilAPnD_xhDyM,17,8
317569933,2019-09-21 20:56:07,5856236,AVpfjP9uilAPnD_xdy6-,448,1
317569934,2019-09-21 20:59:10,16995374,AVqVGaCCU2_QcyX9Ozcf,2036,3
317569935,2019-09-21 21:01:11,14313361,AVpfMVD-ilAPnD_xW6bu,27,1
317569935,2019-09-21 21:01:11,14313361,AVpfuJ4pilAPnD_xhDyM,448,8
317569936,2019-09-21 22:13:09,7191791,AVphTO5W1cnluZ0-Aygg,287,7
317569936,2019-09-21 22:13:09,7191791,AVpfs_O11cnluZ0-ptWU,1066,2
317569936,2019-09-21 22:13:09,7191791,AVpfCW42ilAPnD_xTj0y,31,2
317569937,2019-09-21 23:31:41,6721932,AVpgQP5vLJeJML43LQbd,49,2
317569937,2019-09-21 23:31:41,6721932,AVqVGaCCU2_QcyX9Ozcf,2036,1
317569938,2019-09-22 00:37:24,14721160,AVpio2wSilAPnD_xGGln,249,2
317569938,2019-09-22 00:37:24,14721160,AVz5wc0H-jtxr-f30F6_,618,6
317569939,2019-09-22 02:25:37,16819948,AVqVGHKQnnc1JgDc3jDC,84,1
317569940,2019-09-22 02:48:53,13181853,AVpfCmFjLJeJML431EzG,48,1
317569941,2019-09-22 03:22:00,4941137,AVpfCW42ilAPnD_xTj0y,287,8
317569942,2019-09-22 06:12:21,16335907,AVpio2wSilAPnD_xGGln,287,1
317569942,2019-09-22 06:12:21,16335907,AVpffrToLJeJML43-M2g,98,2
317569942,2019-09-22 06:12:21,16335907,AVpfCW42ilAPnD_xTj0y,249,1
317569943,2019-09-22 08:17:28,5416506,AVpe7vER1cnluZ0-aJu7,60,2
317569943,2019-09-22 08:17:28,5416506,AVpfvvEv1cnluZ0-qhEo,184,2
317569943,2019-09-22 08:17:28,5416506,AVphVnUALJeJML43Zr9N,56,3
317569944,2019-09-22 11:32:33,14939501,AVpjedgc1cnluZ0-W4NI,249,3
317569944,2019-09-22 11:32:33,14939501,AVpio2wSilAPnD_xGGln,239,4
317569945,2019-09-22 12:50:46,17382206,AVz5wcrn-jtxr-f30F69,249,8
317569945,2019-09-22 12:50:46,17382206,AVpio2wSilAPnD_xGGln,466,2
317569945,2019-09-22 12:50:46,17382206,AVzxl9XGvKc47QAVfStn,1437,10
317569946,2019-09-22 13:55:58,2239953,AVphTO5W1cnluZ0-Aygg,31,2
317569947,2019-09-22 19:18:57,4604119,AVpio2wSilAPnD_xGGln,18,2
317569947,2019-09-22 19:18:57,4604119,AVz5wc0H-jtxr-f30F6_,249,2
317569947,2019-09-22 19:18:57,4604119,AVpfPEx61cnluZ0-gyT9,618,5
317569948,2019-09-22 22:55:18,62629575,AVpfCW42ilAPnD_xTj0y,287,3
317569948,2019-09-22 22:55:18,62629575,AVz5wc0H-jtxr-f30F6_,618,7
317569949,,11781599,AVpfCW42ilAPnD_xTj0y,287,3
317569949,,11781599,AVpffrToLJeJML43-M2g,98,3
317569949,,11781599,AVqkEzW9U2_QcyX9O0Gr,147,10
317569950,2019-09-23 00:10:09,13861161,AVphVnUALJeJML43Zr9N,56,1
317569951,2019-09-23 00:16:25,12075510,AVpjedgc1cnluZ0-W4NI,27,3
317569951,2019-09-23 00:16:25,12075510,AVpfvvEv1cnluZ0-qhEo,184,1
317569951,2019-09-23 00:16:25,12075510,AVpfMVD-ilAPnD_xW6bu,239,1
317569952,2019-09-23 00:17:16,12999178,AVpfCW42ilAPnD_xTj0y,287,1
317569952,2019-09-23 00:17:16,12999178,AVpi7IY9ilAPnD_xIvXb,599,8
317569953,2019-09-23 00:21:19,10315907,AVpjedgc1cnluZ0-W4NI,239,4
317569954,2019-09-23 00:32:09,11627163,AVpfSYlFLJeJML436UdP,287,8
317569954,2019-09-23 00:32:09,11627163,AVpfCW42ilAPnD_xTj0y,256,1
317569954,2019-09-23 00:32:09,11627163,AVpio2wSilAPnD_xGGln,249,5
317569955,2019-09-23 01:20:49,3767344,AVpfMVD-ilAPnD_xW6bu,27,3
317569955,2019-09-23 01:20:49,3767344,AVqVGHKQnnc1JgDc3jDC,239,1
317569955,2019-09-23 01:20:49,3767344,AVpjedgc1cnluZ0-W4NI,84,10
317569956,2019-09-23 01:27:33,17796669,AVphTO5W1cnluZ0-Aygg,31,5
317569956,2019-09-23 01:27:33,17796669,AVpi7IY9ilAPnD_xIvXb,599,2
317569957,2019-09-23 01:44:25,16382786,AVpgRiy2LJeJML43Lk7h,306,6
317569957,2019-09-23 01:44:25,16382786,AVpe9oDr1cnluZ0-a1wt,145,3
317569958,2019-09-23 01:55:50,11935034,AVz5wc0H-jtxr-f30F6_,31,8
317569958,2019-09-23 01:55:50,11935034,AVpiMIyE1cnluZ0-K0TA,149,7
317569958,2019-09-23 01:55:50,11935034,AVphTO5W1cnluZ0-Aygg,618,6
317569959,2019-09-23 02:02:51,56687061,AVpfuJ4pilAPnD_xhDyM,72,1
317569959,2019-09-23 02:02:51,56687061,AVphMo6qLJeJML43X_DA,448,1
317569959,2019-09-23 02:02:51,56687061,AVpfUsrxLJeJML437Ezd,41,1
317569960,2019-09-23 03:01:46,17382206,AVqVGHKQnnc1JgDc3jDC,84,2
317569961,2019-09-23 03:04:40,10927889,AVpgshBg1cnluZ0-5JlU,448,7
317569961,2019-09-23 03:04:40,10927889,AVpiBT8VLJeJML43hWwi,248,3
317569962,2019-09-23 03:07:59,6292627,AVphTO5W1cnluZ0-Aygg,31,4
317569963,2019-09-23 03:13:22,16382786,AVpfAXof1cnluZ0-bz3u,366,1
317569963,2019-09-23 03:13:22,16382786,AVpe48Es1cnluZ0-ZHZU,611,7
317569964,2019-09-23 03:36:24,7415636,AVqVGaCCU2_QcyX9Ozcf,2036,3
317569965,2019-09-23 04:08:02,16323375,AVphMo6qLJeJML43X_DA,41,1
317569966,2019-09-23 04:51:49,57719783,AVqkEzW9U2_QcyX9O0Gr,147,7
317569967,2019-09-23 05:17:58,24419627,AVpiGOez1cnluZ0-JzNW,323,2
317569967,2019-09-23 05:17:58,24419627,AVqVGUFCv8e3D1O-ldFF,3937,3
317569968,2019-09-23 05:54:26,24774688,AVqVGHKQnnc1JgDc3jDC,218,3
317569968,2019-09-23 05:54:26,24774688,AVpjedgc1cnluZ0-W4NI,239,3
317569968,2019-09-23 05:54:26,24774688,AVpfIODe1cnluZ0-eg35,84,2
317569969,2019-09-23 06:09:21,1135549,AVpfMVD-ilAPnD_xW6bu,27,2
317569970,2019-09-23 06:30:09,22218590,AVpfnp8HLJeJML43AmVi,76,3
317569971,2019-09-23 07:17:04,11137864,AVz5wc0H-jtxr-f30F6_,27,2
317569971,2019-09-23 07:17:04,11137864,AVpgIu4Q1cnluZ0-xBK-,77,8
317569971,2019-09-23 07:17:04,11137864,AVpfMVD-ilAPnD_xW6bu,618,3
317569972,2019-09-23 07:43:53,12999178,AVpfIODe1cnluZ0-eg35,287,5
317569972,2019-09-23 07:43:53,12999178,AVpfCW42ilAPnD_xTj0y,218,3
317569973,2019-09-23 08:48:11,16471127,AVpfFAfQilAPnD_xUdv6,529,2
317569973,2019-09-23 08:48:11,16471127,AVqVGaCCU2_QcyX9Ozcf,218,8
317569973,2019-09-23 08:48:11,16471127,AVpfIODe1cnluZ0-eg35,2036,1
317569974,2019-09-23 08:57:13,12278192,AVpio2wSilAPnD_xGGln,249,2
317569974,2019-09-23 08:57:13,12278192,AVqVGaCCU2_QcyX9Ozcf,2036,8
317569975,2019-09-23 09:02:30,4941137,AVpfvvEv1cnluZ0-qhEo,184,3
317569975,2019-09-23 09:02:30,4941137,AVpg59zyilAPnD_xyv3y,165,6
317569976,2019-09-23 09:12:04,16819948,AVpiTWaA1cnluZ0-L8i9,34,3
317569976,2019-09-23 09:12:04,16819948,AVqkE0Btnnc1JgDc3j2N,237,2
317569977,2019-09-23 09:36:50,3767344,AVzxl9XGvKc47QAVfStn,147,2
317569977,2019-09-23 09:36:50,3767344,AVqkEzW9U2_QcyX9O0Gr,1437,2
317569978,2019-09-23 09:41:02,19476252,AVphVnUALJeJML43Zr9N,218,9
317569978,2019-09-23 09:41:02,19476252,AVpfIODe1cnluZ0-eg35,184,3
317569978,2019-09-23 09:41:02,19476252,AVpfv62D1cnluZ0-qkPY,56,3
317569979,2019-09-23 09:52:07,11754254,AVpggL_W1cnluZ0-2Wfp,37,2
317569979,2019-09-23 09:52:07,11754254,AVpio2wSilAPnD_xGGln,249,3
317569980,2019-09-23 10:32:34,19783320,AVpiMIyE1cnluZ0-K0TA,149,2
317569981,2019-09-23 10:40:04,2418098,AVpffrToLJeJML43-M2g,98,4
317569981,2019-09-23 10:40:04,2418098,AVqVGHKQnnc1JgDc3jDC,84,3
317569982,2019-09-23 11:44:53,43912580,AVpfvvEv1cnluZ0-qhEo,184,10
317569983,2019-09-23 12:10:05,17728997,AVpfZaCp1cnluZ0-kDV9,158,1
317569983,2019-09-23 12:10:05,17728997,AVpio2wSilAPnD_xGGln,2356,2
317569983,2019-09-23 12:10:05,17728997,AVpfAhIdLJeJML430Vxn,249,8
317569984,2019-09-23 12:23:56,12103641,AVphzZkJ1cnluZ0-Gkcq,287,3
317569984,2019-09-23 12:23:56,12103641,AVpio2wSilAPnD_xGGln,713,1
317569984,2019-09-23 12:23:56,12103641,AVpfCW42ilAPnD_xTj0y,249,1
317569985,2019-09-23 12:27:04,8710128,AVpimXsUilAPnD_xFsXu,169,3
317569985,2019-09-23 12:27:04,8710128,AVpfKRGKLJeJML433rPX,341,2
317569985,2019-09-23 12:27:04,8710128,AVqVGHKQnnc1JgDc3jDC,84,3
317569986,2019-09-23 12:46:49,17780319,AVpfm9_AilAPnD_xe8Dd,1799,2
317569986,2019-09-23 12:46:49,17780319,AVphVnUALJeJML43Zr9N,56,2
317569987,2019-09-23 13:33:22,11645216,AVpfMVD-ilAPnD_xW6bu,27,2
317569988,2019-09-23 13:52:40,11935034,AVpio2wSilAPnD_xGGln,249,1
317569989,2019-09-23 14:51:17,10199484,AVpjedgc1cnluZ0-W4NI,98,8
317569989,2019-09-23 14:51:17,10199484,AVphTO5W1cnluZ0-Aygg,31,4
317569989,2019-09-23 14:51:17,10199484,AVpffrToLJeJML43-M2g,239,2
317569990,2019-09-23 14:54:47,782583,AVpe7f2rLJeJML43yi3P,349,1
317569990,2019-09-23 14:54:47,782583,AVphTO5W1cnluZ0-Aygg,31,7
317569991,2019-09-23 15:13:44,4401099,AVpfm9_AilAPnD_xe8Dd,1799,4
317569991,2019-09-23 15:13:44,4401099,AVz5wc0H-jtxr-f30F6_,618,2
317569992,2019-09-23 15:36:48,1864801,AVpiHEE31cnluZ0-J8jJ,133,1
317569993,2019-09-23 15:44:21,19510027,AVpfCW42ilAPnD_xTj0y,287,3
317569993,2019-09-23 15:44:21,19510027,AVpfdBS41cnluZ0-lBIj,293,7
317569994,2019-09-23 16:58:05,11137864,AVpgIKYELJeJML43JV9V,1799,1
317569994,2019-09-23 16:58:05,11137864,AVphTO5W1cnluZ0-Aygg,211,2
317569994,2019-09-23 16:58:05,11137864,AVpfm9_AilAPnD_xe8Dd,31,2
317569995,2019-09-23 17:20:50,3767344,AVqkE0Btnnc1JgDc3j2N,293,6
317569995,2019-09-23 17:20:50,3767344,AVpfdBS41cnluZ0-lBIj,237,10
317569996,2019-09-23 17:42:26,19512818,AVpi7IY9ilAPnD_xIvXb,448,5
317569996,2019-09-23 17:42:26,19512818,AVpfuJ4pilAPnD_xhDyM,599,2
317569996,2019-09-23 17:42:26,19512818,AVpio2wSilAPnD_xGGln,249,3
317569997,2019-09-23 18:18:07,1164713,AVpfPEx61cnluZ0-gyT9,148,3
317569997,2019-09-23 18:18:07,1164713,AVpfHcah1cnluZ0-eQLY,18,2
317569998,2019-09-23 19:35:54,24774688,AVpfMVD-ilAPnD_xW6bu,27,3
317569999,2019-09-23 19:57:09,29826886,AVpgqcjR1cnluZ0-4riR,18,10
317569999,2019-09-23 19:57:09,29826886,AVpfPEx61cnluZ0-gyT9,583,2
317570000,2019-09-23 20:08:44,47571933,AVpffrToLJeJML43-M2g,98,10
317570001,2019-09-23 20:20:02,19918583,AVphTO5W1cnluZ0-Aygg,31,3
317570001,2019-09-23 20:20:02,19918583,AVwjhoD2v8e3D1O-nnNv,376,6
317570002,2019-09-23 21:06:19,4952777,AVpfWxx7LJeJML437u-H,47,2
317570002,2019-09-23 21:06:19,4952777,AVz5wc0H-jtxr-f30F6_,618,2
317570003,2019-09-23 21:38:43,20462643,AVpffrToLJeJML43-M2g,98,3
317570003,2019-09-23 21:38:43,20462643,AVz5wclz-jtxr-f30F66,614,9
317570004,2019-09-23 21:42:07,46949990,AVzxl9XGvKc47QAVfStn,181,4
317570004,2019-09-23 21:42:07,46949990,AVqFXQH5nnc1JgDc3gBZ,1437,6
317570005,2019-09-23 21:53:45,25912895,AVqkEzW9U2_QcyX9O0Gr,56,3
317570005,2019-09-23 21:53:45,25912895,AVphVnUALJeJML43Zr9N,147,2
317570006,2019-09-23 22:10:29,1542007,AVpfIODe1cnluZ0-eg35,366,2
317570006,2019-09-23 22:10:29,1542007,AVpfeG5oilAPnD_xcTsG,218,1
317570006,2019-09-23 22:10:29,1542007,AVpe48Es1cnluZ0-ZHZU,129,10
317570007,2019-09-24 00:25:31,4842306,AVpfCmFjLJeJML431EzG,48,3
317570008,2019-09-24 00:35:31,15424995,AVpfvvEv1cnluZ0-qhEo,184,7
317570008,2019-09-24 00:35:31,15424995,AVphTO5W1cnluZ0-Aygg,31,2
317570009,2019-09-24 00:47:58,21532231,AVqVGHKQnnc1JgDc3jDC,27,2
317570009,2019-09-24 00:47:58,21532231,AVpfMVD-ilAPnD_xW6bu,1799,1
317570009,2019-09-24 00:47:58,21532231,AVpfm9_AilAPnD_xe8Dd,84,2
317570010,2019-09-24 00:54:52,7803317,AVpfm9_AilAPnD_xe8Dd,1799,5
317570011,2019-09-24 01:20:33,56401259,AVpfMVD-ilAPnD_xW6bu,287,3
317570011,2019-09-24 01:20:33,56401259,AVpfCW42ilAPnD_xTj0y,27,1
317570012,2019-09-24 01:24:06,708148,AVpio2wSilAPnD_xGGln,249,1
317570013,2019-09-24 02:16:06,2839443,AVpiMIyE1cnluZ0-K0TA,146,2
317570013,2019-09-24 02:16:06,2839443,AVpe6-C2LJeJML43yWf1,149,2
317570014,2019-09-24 02:26:55,782583,AVqVGaCCU2_QcyX9Ozcf,218,3
317570014,2019-09-24 02:26:55,782583,AVpfIODe1cnluZ0-eg35,2036,3
317570015,2019-09-24 02:39:18,11137864,AVpgV_Dk1cnluZ0-0L_y,27,7
317570015,2019-09-24 02:39:18,11137864,AVpfMVD-ilAPnD_xW6bu,849,2
317570016,2019-09-24 02:48:01,1542007,AVqFXQH5nnc1JgDc3gBZ,95,3
317570016,2019-09-24 02:48:01,1542007,AVpe_9aLilAPnD_xStSC,277,9
317570016,2019-09-24 02:48:01,1542007,AVpfC_9v1cnluZ0-cuhn,181,8
317570017,2019-09-24 02:55:56,22100013,AVpfKRGKLJeJML433rPX,169,2
317570018,2019-09-24 03:13:31,5685599,AVpft3YCilAPnD_xg-CP,200,3
317570019,2019-09-24 03:23:31,16819948,AVphzZkJ1cnluZ0-Gkcq,448,1
317570019,2019-09-24 03:23:31,16819948,AVpfuJ4pilAPnD_xhDyM,713,3
317570020,2019-09-24 04:26:07,13781892,AVqVGaCCU2_QcyX9Ozcf,2036,1
317570021,2019-09-24 04:28:01,10552358,AVpfdBS41cnluZ0-lBIj,293,2
317570021,2019-09-24 04:28:01,10552358,AVqkE0Btnnc1JgDc3j2N,237,1
317570022,2019-09-24 04:34:50,24844255,AVpgQP5vLJeJML43LQbd,49,2
317570023,,4401099,AVqkEzW9U2_QcyX9O0Gr,266,3
317570023,,4401099,AVpgUl_U1cnluZ0-z3Gz,147,2
317570024,2019-09-24 05:52:09,9855884,AVpfeG5oilAPnD_xcTsG,293,4
317570024,2019-09-24 05:52:09,9855884,AVpfdBS41cnluZ0-lBIj,129,5
317570025,2019-09-24 06:08:17,11682818,AVqVGHKQnnc1JgDc3jDC,306,2
317570025,2019-09-24 06:08:17,11682818,AVpe9oDr1cnluZ0-a1wt,84,3
